date,EQ_VALUE,EQ_MOM,EQ_LOWVOL,RATES_CARRY,RATES_TREND,FX_CARRY,FX_VALUE,COM_CARRY,COM_TREND,MULTI_TREND
2019-09-03,104.62449262,94.7653854404,99.718294954,104.512383583,95.3862459678,91.4629293661,89.0451604032,90.5021010639,118.553507835,107.154397546
2019-09-04,103.745247971,94.3623825312,99.3405429939,104.217804477,96.6279502476,90.3000764254,89.0384192016,89.1917521327,119.340532333,108.596430083
2019-09-05,103.710151816,94.4398520583,100.202249996,103.786264907,96.4948837076,90.2539179519,89.7105966151,89.7225696315,119.927344968,108.565042209
2019-09-06,104.177013113,94.5526966743,100.272220363,104.731677759,96.1184914663,90.8079963763,89.4351300794,89.813702181,119.112763625,106.741301166
2019-09-09,104.410224721,94.5210281539,100.398903149,104.24508772,97.523786192,91.3674066723,90.0394793444,90.4790260804,118.939772287,106.838127175
2019-09-10,103.941627394,94.4990071341,99.7573910779,103.880911909,97.9745364446,90.6482068215,89.8744974406,90.8797357603,119.435211341,106.838556243
2019-09-11,103.437189826,94.1323419115,99.6016877441,104.186190837,97.7590552529,90.3980213541,89.7106774383,91.3346214873,118.784222851,106.824598063
2019-09-12,103.81780689,94.0487364211,99.8920931095,103.149984104,98.5979703255,89.6700280318,89.7239037914,90.9256961109,118.842885962,107.834191088
2019-09-13,103.839628137,94.0611763958,100.437652371,102.044958579,99.3046520439,89.6046269931,90.181092884,90.7620007732,120.467767389,107.979732666
2019-09-16,103.950874352,94.1096257793,100.838613541,102.450411858,98.8397463708,89.2574752596,89.9171380808,91.2537853663,120.298260496,107.658108008
2019-09-17,104.435816276,94.6648661818,101.30636155,102.645186549,98.3840171908,90.4861049177,90.0659096588,91.579613422,120.267383352,107.269935889
2019-09-18,105.411048541,95.1193139903,101.673520335,101.849633688,97.3221071025,91.3870739317,90.4079829652,91.349629234,120.452788813,105.54713067
2019-09-19,104.995821605,95.1801052204,102.243779773,102.594655198,96.476583659,91.5234578253,90.0006206803,90.8307417078,120.170460791,105.326410479
2019-09-20,104.767946217,95.2692439794,102.071784266,103.836045697,95.9251780119,91.0742578796,89.2206082862,90.4426053355,119.879544008,104.830351951
2019-09-23,104.268385234,95.2134891307,101.601868417,104.987797892,95.4899226715,91.154615543,89.4998232768,90.0378768481,119.773946273,105.164950997
2019-09-24,104.221127435,95.1943826492,101.207164466,105.471867998,94.7888794586,90.8721190121,90.007324949,89.6835386397,120.444367325,105.773613513
2019-09-25,104.532099804,95.6837278159,101.203326021,106.514571591,94.4381018965,91.2240146682,89.3449047093,90.1407694948,119.899883672,104.438434438
2019-09-26,104.492866572,95.7783327665,100.788423151,106.650988901,93.6061135342,90.7173634413,90.0706237726,89.8077608478,120.181132726,105.192928684
2019-09-27,104.133181508,95.7841699978,100.795786018,107.18459559,93.5748171216,90.7025570609,89.5936735125,89.8403588831,120.275485628,105.162753173
2019-09-30,103.579086552,95.4656803794,100.256930281,107.745899634,93.0873649551,89.9063216657,89.3544122311,89.2271766377,120.244773233,105.709272417
2019-10-01,103.580541887,95.5091836162,100.902125777,107.888100616,93.3681308308,89.9554046286,88.8649827035,90.1007485124,119.638645155,105.6873028
2019-10-02,104.288002598,95.7039117329,101.252676538,108.353897501,92.0261308988,90.5427737586,88.8859824017,90.0998924328,120.098477027,105.185963306
2019-10-03,104.3280489,95.634548907,101.288432904,107.517281253,91.1464789085,90.2309208701,89.4869812616,89.7145486363,120.591675258,104.979670156
2019-10-04,104.31334966,95.9356207176,101.10450754,107.493585558,90.717536845,89.8510489932,89.4662501275,90.0141226291,120.845107688,105.349887719
2019-10-07,104.820181675,96.0862324185,101.115069462,107.226022706,91.219473079,90.4658803997,89.412687177,90.3330094571,120.26804579,104.987600085
2019-10-08,105.083917395,95.9312626052,101.788178583,106.192207745,91.502647805,90.7725568009,88.8104776139,90.5055661311,120.138111245,105.106217311
2019-10-09,104.756577866,95.7357761553,102.036580009,104.616732698,92.1179627732,90.3042398179,89.4439057642,90.5946299926,119.818069097,105.307096239
2019-10-10,105.345827015,95.995527769,102.176774153,103.769157089,92.2193084877,90.5488654512,88.9871690569,90.7069890545,120.561015937,104.901979391
2019-10-11,105.081748875,95.9130089827,102.552917826,103.617857068,93.5550968886,90.3196074406,88.6212928918,91.1580022071,119.509146654,104.879296313
2019-10-14,105.07208915,95.6175107836,102.369738741,104.131411558,92.6905123722,90.0390590249,88.9180583035,90.2757217033,119.415491461,105.190907063
2019-10-15,105.681931032,96.2468289591,102.890602449,104.566007195,91.4348897178,90.7483705938,89.45323399,90.2648782521,120.037147409,104.934272797
2019-10-16,105.867685966,96.2617883339,102.902901186,104.395621089,92.4004695484,91.2962114864,89.2527180668,90.8100790729,119.804344448,105.04686501
2019-10-17,105.893882046,96.0422086575,102.497889313,104.354360793,91.7442524768,90.8665804473,89.1717093239,90.7002441073,120.942842063,104.225977626
2019-10-18,106.157699269,95.9915358719,102.426090335,104.338195507,92.0944924673,90.8313194718,89.0205533333,90.1863136013,120.697814662,104.655535527
2019-10-21,106.317067021,96.3253891978,102.856162033,104.033306803,92.7060910737,91.268220203,88.9992722533,90.5312541225,120.550119329,102.844808912
2019-10-22,106.230916818,96.1327623973,102.992909251,105.816122284,91.870098513,90.8272874756,88.7675524691,89.716653753,121.847090683,102.432545114
2019-10-23,106.225647399,96.5723574215,103.547617199,106.946180937,91.2017988252,91.725111499,88.9358911806,89.0299601015,122.218790009,102.276954497
2019-10-24,106.884331264,97.0829649601,103.818133687,106.828097591,91.2219237875,93.7933181458,88.8571209529,89.8771951375,121.358184636,101.483372365
2019-10-25,107.187323979,96.8228230368,103.947976853,106.899171468,91.4610128982,94.3898445434,89.5787905187,89.7313686697,121.818576421,101.633208311
2019-10-28,107.252710277,97.071838051,104.138147954,107.718081722,90.5163891702,94.6110214785,89.3328454103,89.6768977558,121.708313892,101.36966432
2019-10-29,107.221427687,96.9226470521,103.777278524,108.953511823,90.6126099121,94.6632781143,88.9965868883,90.2586069993,121.576354303,101.849645831
2019-10-30,107.438622958,96.9511297296,104.349432083,109.592574873,89.9125314303,95.5365860933,88.8723575517,90.6819492868,122.362218548,101.024366806
2019-10-31,107.225478232,96.7356558141,104.766981419,108.904711057,90.6315282452,94.5356255802,88.7637292358,89.8196336536,123.248288545,101.335687497
2019-11-01,107.340813606,96.8964289294,104.881571252,108.60450273,90.4378043657,94.4876488648,88.9397008116,89.9974982348,123.651223997,100.613984281
2019-11-04,106.414111381,96.3934389676,104.554213966,108.91495693,92.6745814285,93.5435500546,88.8753411992,89.5483919335,123.170329608,100.95424914
2019-11-05,106.218604738,96.6961443605,104.422124094,108.858323966,92.5114531902,92.6961299433,88.7470875721,89.499745227,124.281942416,101.611886762
2019-11-06,106.553180612,96.9090217824,105.160615661,108.673652228,91.0345069122,94.3055649437,88.8718275103,89.9357428187,124.834224897,101.402269016
2019-11-07,107.367636635,97.3585724488,105.338349808,109.268337922,90.3346821436,95.0854514164,88.7572907358,90.5700551198,124.790681442,100.160603061
2019-11-08,107.14911761,97.2607975251,104.849320356,109.00207448,90.841889401,95.0615072013,89.0236545931,91.2033000709,125.251125832,100.816412628
2019-11-11,107.11655734,97.2192555637,104.897047489,109.081779533,91.7338245464,95.6855153708,88.758761184,92.003039603,125.145708544,101.0888214
2019-11-12,107.173674752,97.2803549053,104.546743483,110.19574054,90.9954290407,96.1972120783,88.1392875571,91.9567499976,124.846127695,100.029603904
2019-11-13,107.768520352,97.6452049072,104.814914944,110.175404862,90.8054523725,96.9293252632,88.0039545723,92.7855478071,124.105121971,98.2325859782
2019-11-14,107.302310778,97.4188457672,104.381519257,109.686758334,92.1067591014,96.1022509246,87.8539994678,93.4600030751,124.128050517,98.3515096254
2019-11-15,107.530545458,97.5800988,105.008838997,109.293963598,91.198344208,95.5465469728,88.1743388866,92.680595379,124.69538092,97.8577014583
2019-11-18,107.264971035,97.0245882767,104.813183634,108.000390352,91.7079427426,93.7828951002,88.3532601523,92.3393336466,126.192074042,98.9790461792
2019-11-19,107.867928395,97.0029197698,105.075745234,108.062488274,91.1452189032,93.4399236206,88.3734045998,92.4101592606,125.885101949,99.2929053181
2019-11-20,107.162748605,96.6440341194,104.740071984,107.764417004,91.4751855495,92.5145249027,88.462649089,92.3980514184,125.661835603,99.9062050357
2019-11-21,107.531106788,96.9122675312,105.256855765,106.453278514,91.3667837978,93.2401783829,88.6013196146,92.3069298631,126.5640264,98.0032407288
2019-11-22,107.924556001,97.1106939491,105.978988208,106.297205345,90.6789913095,94.1164313622,88.4147489147,92.7126074528,126.426848462,97.0068803815
2019-11-25,107.919370205,97.0606882626,105.727105879,106.532053721,90.8501779363,93.8815296978,88.5099235293,93.2904174511,126.457463746,96.8776058673
2019-11-26,107.821902371,97.2553030879,105.370740675,106.730714006,89.76670474,93.9661969899,89.1753291944,92.3579703526,126.623189496,97.0710674614
2019-11-27,108.113001995,97.088159087,104.936443482,107.585685839,89.5856344637,94.1172839025,89.2330761258,92.3042918887,126.215349066,96.6175227083
2019-11-28,108.091354981,96.6027163464,104.867522668,107.048272436,89.4458306941,93.4950727009,89.1545785836,91.3233600903,126.990888139,96.8768089704
2019-11-29,107.748394769,96.4859458292,104.783188065,106.307744129,89.2101510428,93.5882694826,88.7803069627,91.3899935621,126.554705035,96.966113834
2019-12-02,107.642393266,96.3586006087,104.718761691,106.997735841,89.0914828971,92.1967838418,88.7634040777,90.695964607,127.59761246,97.157223662
2019-12-03,107.545132607,96.3416779715,104.950949978,106.739212972,90.1343590745,91.6466096248,88.0647109478,90.4829301486,127.308412108,97.5447519206
2019-12-04,107.786400499,96.3155210402,104.924192472,106.542978554,90.829558059,92.5415147146,88.2637995547,90.8287026082,127.797440716,97.2352618408
2019-12-05,107.209473026,96.07253339,104.210318288,106.895268757,91.4733357848,92.7276476251,87.9704397255,91.7193532255,125.603581348,98.4825996877
2019-12-06,107.013455891,95.9574229916,104.105210787,107.446850977,91.65146237,92.8610274378,87.6554392021,91.5785156881,125.888618489,98.7516804606
2019-12-09,107.372148521,95.8936183693,103.72920494,105.568701026,91.951934719,92.3193220922,87.9574707852,90.6630286409,127.761644195,99.6653455168
2019-12-10,107.513458977,95.8663693507,103.911374077,104.67119938,92.4750397004,91.7363984181,87.3453573765,91.117996734,128.407535442,98.4083334322
2019-12-11,107.152114876,95.598619924,104.365431872,103.636515533,93.2745406552,90.8931820683,87.510414372,90.5256732091,129.096925457,99.7368135394
2019-12-12,106.180097506,95.2385764409,103.694943231,103.872908922,93.3901242387,89.4420482795,87.7385003531,89.9650913952,129.08590023,100.216883145
2019-12-13,106.132374169,95.1324120361,103.594751148,104.760659133,93.5281428714,89.4308971223,87.3549912821,90.5707668867,128.052444699,99.6070883657
2019-12-16,106.332223863,94.8194885329,103.974577127,103.14342579,94.8577083665,89.5523220873,87.2396111255,90.3891296977,127.017795308,99.6980191631
2019-12-17,106.59274531,94.8471930616,104.159362334,102.725515308,94.7592489415,89.6517578905,87.0830879361,90.744767044,125.851977358,98.8100859627
2019-12-18,106.20842688,94.5542209978,104.009824202,103.898567803,93.1127185075,88.984997484,87.3062558216,90.0297051643,126.712022227,98.4226685979
2019-12-19,106.413178949,94.6444138812,104.395974322,102.247857719,92.9660141585,89.2241759338,87.3820216703,90.0024977164,127.407480466,98.9400531845
2019-12-20,106.598481793,94.8526720931,104.604504754,101.978239149,92.9357545854,90.1407805835,87.2263037014,90.3097990181,127.248888244,97.7118921308
2019-12-23,106.854896924,94.9682516221,104.633607376,102.115429598,93.2501260259,89.9964744983,86.7330046263,91.1984273065,126.558426976,96.3522531419
2019-12-24,106.783409483,94.6363260612,104.4298402,100.68502106,94.2139641296,88.7682121,86.7225596154,90.820838064,128.148420522,97.3971446363
2019-12-25,106.787751422,94.9066265313,104.156258923,100.861851935,93.6974916546,88.2711514954,87.1834530282,90.1452649344,129.446029385,96.4618684651
2019-12-26,106.637943637,94.6471860444,104.302465782,100.626841057,94.534497798,88.0380392989,87.2021715465,90.0981943155,130.122392702,97.2062770802
2019-12-27,105.909434029,94.1555532722,104.333856254,100.008995902,95.3250520524,87.5459244544,87.0686680528,89.0158768246,130.205635203,99.199717017
2019-12-30,106.004229806,94.2306359081,104.227909133,100.788199971,94.6599846743,87.6536918569,87.4988593179,89.2696684582,129.74567614,98.0600727294
2019-12-31,106.082532924,94.1285246523,103.690865541,100.24533045,94.0442631717,86.8880051847,87.0153640389,88.5868384967,129.669522463,98.0958840935
2020-01-01,106.019985971,93.7699508225,103.392040333,100.069469631,94.4653483176,86.3668314431,87.1875071883,88.1733206895,131.613150275,99.4137764455
2020-01-02,105.589344593,93.6993345936,102.899593579,100.550663126,94.3543394767,85.8093526324,87.0965596213,88.5732521367,131.286369569,100.078591741
2020-01-03,105.256308902,93.4467611488,102.354749566,101.123240869,95.1296799624,85.2074564036,87.0047272186,88.695557713,131.221152164,100.705965648
2020-01-06,105.398054434,93.3962234943,102.19438164,101.149853465,94.6462418286,85.5727042077,87.4796376577,88.0106543843,132.57478261,101.176788965
2020-01-07,105.309312967,93.1763741715,101.952857959,101.386373474,95.2753547136,85.1290910128,87.4104498329,88.3487180303,132.513929078,101.31756065
2020-01-08,104.739069851,93.0381341457,101.192109058,102.412974608,96.4969118432,85.1701002154,87.1823074335,88.3646258491,131.507022185,101.888617744
2020-01-09,104.632465147,93.2284144981,101.260981163,102.398447644,96.9092927532,85.0389845006,86.9469721059,87.8547534234,132.672717751,103.115456362
2020-01-10,104.671027979,93.1212620342,101.583701064,101.597409353,97.109442071,84.4092470327,87.6090922354,86.6637256036,134.857732637,105.161420479
2020-01-13,104.839669541,93.1254744586,102.006774943,100.616440531,96.5923388044,84.8806326356,87.6777766867,86.6099539938,135.111781373,106.058525221
2020-01-14,104.587120911,92.7195954866,101.4148935,99.9065084295,97.7357728635,84.2988497276,87.7434292306,86.3571357687,135.771237944,106.976204786
2020-01-15,104.504073534,92.5085379517,101.900819731,100.161289817,97.9967797846,84.410465582,87.498194366,86.4442641691,135.320372607,106.41216116
2020-01-16,104.688759026,92.4403605913,102.493401743,100.613711078,98.5181128799,84.3729223912,87.0488009833,87.5013018247,136.755333014,106.566429281
2020-01-17,104.607677634,92.4196492127,102.027045174,101.185590033,98.6924889441,83.9164120637,86.4706107672,88.0622076994,135.86385721,106.713728258
2020-01-20,104.869652503,92.3228713623,102.263713254,99.9142853339,98.263104418,83.9344339327,86.3889067789,88.256347946,136.912357165,105.921078808
2020-01-21,105.183793347,92.9178231857,102.343713021,100.158253961,97.786932519,84.8330640768,86.4982302659,88.4440919702,136.913357593,105.300280163
2020-01-22,105.117747926,92.6627943471,102.661626896,100.393194758,97.6556954919,84.7021275945,86.4104254163,88.1958278617,135.657837236,104.979125339
2020-01-23,105.01186248,92.3976082116,102.655200022,100.858800372,98.1202324602,84.6015167268,85.891534931,88.3950545216,135.680077365,105.340251501
2020-01-24,105.206224411,92.4048676274,101.75211198,101.009321839,99.0940200006,85.1823135243,85.0672836031,89.0811588478,133.373796655,103.802981257
2020-01-27,104.858653812,92.0109200464,101.074304752,101.181208368,99.358829478,84.4761060346,85.1162827568,88.5663181896,133.540477492,103.894097602
2020-01-28,104.912670621,92.1131942866,101.81282489,100.639146683,99.2219927531,84.8918058008,84.9618849944,89.2740049507,132.939893654,103.322405325
2020-01-29,105.348903367,92.7116753389,102.542006444,100.559135924,99.1175232584,85.5901117148,84.9002842635,89.6879822349,132.886782715,102.681662788
2020-01-30,104.84062183,92.2673514653,101.848077008,101.176183389,98.9733357759,84.9247045752,84.7004791023,90.0695628004,132.379679899,103.879173999
2020-01-31,105.150413445,92.4793745319,102.703470853,99.9786157569,98.6261420484,85.1552739986,84.958936238,89.9310703307,133.157627654,103.701548825
2020-02-03,105.436031173,92.3534269623,102.950966797,100.161988927,98.0208508035,85.008337684,84.7589685574,90.2395374421,132.786581208,103.528322676
2020-02-04,105.450579583,92.8408569808,103.412815967,99.1974509009,98.4935814533,85.2020322661,85.2931830526,90.2084486869,132.81501627,102.597716914
2020-02-05,105.371208749,92.6230982406,103.114686728,99.0399897066,97.1155537722,84.7262441145,85.5011041313,89.2099826176,134.735255166,102.691322505
2020-02-06,105.398742781,92.4551016274,103.406211183,98.0974359379,99.1454254682,85.0345132893,85.8708327241,89.9775546868,135.014873035,104.02333509
2020-02-07,105.164192136,92.2167818282,103.092912175,97.6968880074,99.6289949799,84.0552969683,85.3740663931,89.7566578999,134.213881216,104.575585156
2020-02-10,105.456349139,92.3964671796,103.160194022,97.7185277723,99.1610449153,84.3777417974,85.2434248998,89.6059260256,135.547159007,105.049640953
2020-02-11,105.27568613,92.376248006,102.687228428,98.3090129898,98.3496471977,84.4448323479,85.2372231735,89.5666397991,134.814275333,104.574682808
2020-02-12,105.313138772,92.0815788337,102.393242081,97.8651939396,97.6643011509,84.0962042728,85.4245559406,88.8756640818,136.658741858,106.111525686
2020-02-13,105.13013072,92.1605662079,102.703523159,96.6674347714,98.6127334862,83.6816233713,85.8300773316,89.3442618277,136.029045024,105.882310247
2020-02-14,104.979824657,92.2743811896,102.42957605,97.4661284714,97.6383084679,84.105997143,85.8579895312,88.9056996946,136.590518762,105.456275551
2020-02-17,104.882630483,92.4031488301,102.251181345,98.651498841,97.2738112917,84.6147872556,85.1842942982,89.634277438,135.401238885,106.327756916
2020-02-18,104.676404185,92.3586452264,102.851183068,98.9754116648,97.3506583563,84.1220121181,85.5358229877,89.200649817,135.536186526,106.207811539
2020-02-19,104.700698738,92.1124344164,103.361655278,98.4250547434,97.0451549415,84.5109992682,85.4798479306,89.2906016019,136.316702585,106.661427522
2020-02-20,104.024583877,91.9908502762,102.895408953,98.6678019418,97.4986776453,83.6490852902,85.3740006537,88.8366894472,135.588099817,107.191349731
2020-02-21,104.098173861,91.7474968309,103.386971134,98.1793989497,98.3015597275,83.3163138006,84.9448588682,89.2429088622,134.756973772,108.282710074
2020-02-24,104.067593003,91.5862843925,103.602832311,97.4422381624,98.4319788536,83.5949250379,85.0827938354,89.2038694971,135.287861252,107.296043839
2020-02-25,103.738884084,91.2178719815,103.489837736,97.3135203819,99.0284832184,83.2373155383,85.0631439459,88.7873233332,135.478523078,108.641608827
2020-02-26,103.970905206,91.7060855492,104.493698559,97.1082319956,99.769941655,83.2288608072,84.7193850045,89.1410102553,135.375029879,108.050332603
2020-02-27,103.62396755,91.818941123,104.957754666,97.8144199824,100.233656298,83.1354291859,84.4862991764,89.0322163179,136.692846266,107.987383879
2020-02-28,103.730132102,92.0062472784,105.549843657,96.9908681185,99.6854256707,82.8339603512,84.8081847963,88.8303993045,137.526814644,109.049476989
2020-03-02,103.394154502,92.0097645833,105.242426526,96.8338925156,100.182152631,81.9930571427,84.4835599914,88.0091656353,138.173458133,109.018279936
2020-03-03,103.509792122,91.8773528219,105.374921182,96.6971112837,100.953592718,82.4901270664,84.1874804759,88.819268806,136.65642175,108.331180878
2020-03-04,102.974767015,91.5469505842,104.901093409,96.994880385,102.05339057,81.7103134091,84.1721679387,87.9591820927,136.54823009,109.750195916
2020-03-05,102.740505835,91.211560815,104.519946462,96.7023471266,100.76069561,80.9296112452,84.6848813847,86.9868078773,139.115750344,111.144240858
2020-03-06,102.928537274,91.7173924752,104.43025712,97.7581286851,99.7990605426,81.5316052598,84.662721179,86.7181854256,139.464618704,110.030299644
2020-03-09,103.100878435,91.9245061402,104.386264659,98.5181336707,98.668398628,81.7214999291,84.5326995528,87.5554140494,139.512674746,109.253674227
2020-03-10,102.720120756,91.8820547877,104.289093655,97.0299386012,100.045079448,81.6760858169,84.7044290934,87.6685335148,139.57553383,110.147833532
2020-03-11,102.720279001,91.8559160618,104.660767155,96.5038524713,100.191462003,81.5399223738,84.933634011,87.155767774,138.510071638,111.122904415
2020-03-12,102.800444117,91.5360369387,104.581433278,96.1822394126,100.626333024,81.55269259,84.5266752829,86.9817024559,137.910681477,111.231433563
2020-03-13,102.353071498,91.4224313311,103.953929254,96.7875102804,100.310263096,80.931994701,84.8047290837,85.9596452158,137.586704672,111.6516067
2020-03-16,102.293716679,91.3582831246,103.262942625,98.1144432758,99.7133362863,80.7638945144,84.7568805873,86.2022799538,137.027923878,110.982705826
2020-03-17,102.328526382,91.220952954,102.553148905,97.1102423776,99.8794105663,80.6983284318,84.4436672794,85.9616469103,136.897535583,111.580582773
2020-03-18,102.350475244,91.3650151919,102.893412927,97.2955135672,100.178639832,80.6096150091,85.1707102159,85.5917519445,136.626924297,112.22564433
2020-03-19,102.428020445,91.3219933323,103.060709321,96.344384405,100.543002192,80.2180401838,85.700091469,84.4099690992,137.895830471,112.363436706
2020-03-20,102.404758633,91.2700023442,102.921740387,96.507326843,99.931409272,79.8216147736,85.942487801,84.0924324841,138.734510559,111.795367979
2020-03-23,102.361183933,91.620642416,103.423866645,94.9752755807,100.372388857,79.9843551368,85.9225882285,83.9584121083,138.636457742,112.502084485
2020-03-24,102.173059553,91.9370487361,103.219282828,95.5520763726,100.485116517,79.6970916765,85.6152680337,83.9928407333,139.33856166,111.535424477
2020-03-25,101.59049656,91.5995815241,102.905924626,96.4087668227,101.293586677,79.6322582456,85.6668721831,83.2482817374,140.690096973,111.828869843
2020-03-26,101.378635725,91.4178309184,102.329431166,96.4961839315,101.102628811,79.6080173775,85.5945558212,82.6189658053,139.806745182,112.27471403
2020-03-27,101.566142876,91.3779580551,102.491432122,96.0355331907,101.584324752,79.4413247736,85.8005314681,82.7610414022,140.058822921,112.360615641
2020-03-30,101.41959532,91.0628600199,102.429253099,95.8845510896,102.519269603,79.1254811387,85.6534955623,83.4801143746,140.70352602,113.394806214
2020-03-31,101.493432034,91.6015219501,102.440334857,96.9582686899,101.958066104,79.4588308311,85.2029975442,84.7643075292,138.895485316,112.165296777
2020-04-01,101.282170315,91.3992697907,102.258494466,97.0242637793,101.932600612,79.4246087092,85.3456039758,84.1365774949,139.69147184,112.779204037
2020-04-02,101.019452106,91.1532766989,101.889429078,96.6994253595,101.796004742,78.976326091,85.6345606135,83.505510264,139.136949819,114.075265052
2020-04-03,100.784142959,90.6791570777,101.787866642,96.2234428352,102.244292634,78.4244149753,85.1902887804,82.8970227881,139.661637262,114.540352772
2020-04-06,100.895050862,90.9513737696,102.052994465,94.9930960255,103.670478862,79.0803920175,84.7284792976,83.8249356533,138.407148515,112.61845176
2020-04-07,100.802497326,90.6775188248,101.719420655,94.6557703413,103.163066024,78.7098500199,84.9401933892,83.0022983411,139.250753185,113.854472297
2020-04-08,101.004422172,91.1401631306,101.883759033,94.644074692,102.444639469,79.1769103267,84.6372074929,83.8131850491,139.681215488,111.273552808
2020-04-09,100.49554456,90.9260664437,101.351339411,95.4911834431,102.67997613,78.6975381127,84.4592156484,83.2922223137,139.402700846,113.056081335
2020-04-10,100.915029055,91.155301884,101.988358816,96.5538391232,101.90773848,79.3212890958,84.3820677904,83.6196665185,138.321408253,112.181153482
2020-04-13,100.360766735,90.9671104999,100.80523197,96.3198998503,103.658289022,78.6780009623,84.1764461027,83.2494247272,137.010435025,111.922863161
2020-04-14,100.563989651,91.0181733583,101.08378978,96.4044566814,102.264357769,78.6543770554,84.3898363349,82.6733049979,137.423523903,111.66339172
2020-04-15,100.791455488,91.07662782,100.874268182,96.8301969157,100.517213464,78.4556627931,84.4823800407,81.808841397,137.987421633,111.457277607
2020-04-16,100.937606257,91.2803214932,100.57001783,96.7897470449,100.146104411,78.6350232221,84.5499582881,81.7267600863,138.540261693,111.042169382
2020-04-17,100.700629593,90.866706434,99.7764947004,96.8147548052,101.162893088,77.9592033793,84.7514575296,81.1198202057,138.053714465,112.477151156
2020-04-20,100.531821603,90.902278354,99.8689877307,96.1765141752,101.286353643,77.6499449659,84.9256748729,81.4443586813,138.25212281,113.264932613
2020-04-21,100.542922462,90.9255235907,99.7758832868,96.1110848556,101.185199489,77.5491837091,84.7249362116,81.6252984746,138.459534905,113.075492642
2020-04-22,100.616430522,90.3801049983,99.9771198439,95.8317386667,100.847135716,76.9322459736,84.7359963736,81.161589054,141.190833882,113.68096086
2020-04-23,100.778412801,90.4940047667,100.654247629,94.9773545548,100.89098285,76.8807040055,84.1857029117,81.1556021917,142.585113866,112.991841121
2020-04-24,101.023416613,90.5583561905,101.012561622,93.6928750144,100.219970402,76.4008435496,84.8307658932,80.461523883,145.072370458,113.98621919
2020-04-27,101.397927236,90.5546342642,101.603836557,93.7081016189,100.867392382,76.1995413332,84.8749980651,80.4671209406,145.095523717,114.746535851
2020-04-28,101.387696484,90.8305217091,101.249553452,93.8968561636,100.984548237,76.3149135025,84.6508363068,80.5272170264,145.001773409,114.144427461
2020-04-29,101.663365533,90.7427220607,101.552098544,93.8008467854,100.100663538,76.1078314781,85.4499211292,79.8123766199,147.562779162,115.255242361
2020-04-30,101.93633815,91.110006295,101.904697217,94.6702192272,99.082711615,76.5844385272,85.3000694131,80.1268622173,147.848691331,113.767228657
2020-05-01,101.582578685,91.2232492548,101.181369597,94.5244596615,99.6238411245,76.633490905,85.2237964091,80.2406015462,145.756204876,112.743677521
2020-05-04,101.878109659,91.2037041688,101.813878008,93.6110617319,99.5838459317,76.9446868,85.486775393,80.516311423,146.171698587,112.614133788
2020-05-05,102.074756562,90.8295889266,102.212883137,93.541746418,99.3159881258,76.6056110912,85.6034282555,79.8658442904,147.793454449,111.619256205
2020-05-06,102.067171338,91.0838778846,102.114410501,93.4714700874,99.3709232117,77.0101497971,85.7675033341,80.236502681,147.475278728,111.095058838
2020-05-07,102.049716645,91.2600242763,102.093038338,93.2019818383,100.0223244,77.6225913878,85.6988772772,81.4004380153,145.795438215,109.274618309
2020-05-08,101.933243144,90.8820541529,101.775642637,92.3872325198,100.136920675,76.9878057994,85.5801924548,81.1307279233,145.863363376,110.716933065
2020-05-11,102.171808662,90.5084918826,102.306412061,91.4237689453,100.121588784,76.8332254618,85.9417289962,80.4773241528,147.35907313,112.140210171
2020-05-12,101.596099108,89.8249877728,101.616937255,91.3206377622,99.687618357,76.0551594413,86.3458137234,79.6807076093,148.104904561,111.747831668
2020-05-13,101.587655133,89.7867574475,101.227531454,91.7850340632,99.4477897907,75.646325666,86.4653550139,79.7297852841,148.251667606,111.264092319
2020-05-14,101.625032485,90.0224019803,100.964627403,91.8252472002,99.419961348,75.8653675963,86.2694386534,79.8768406647,148.99833048,110.021425934
2020-05-15,101.78620666,90.3632939159,101.377579118,90.9009215562,99.040179688,75.7174209513,86.401607235,79.9330672891,148.412709698,109.479130606
2020-05-18,101.911190443,90.475914171,102.263735112,90.5768352658,97.9303805425,75.472870464,86.7912710643,79.5239902049,149.000798433,109.129069351
2020-05-19,101.947553931,90.6775709558,103.462346731,90.1479458335,98.4853970273,75.646992034,86.3654432951,80.4040415217,148.722120657,108.437442995
2020-05-20,102.373789832,90.9424257602,104.033483121,90.2631164362,98.1081654368,75.7169872109,86.3547020118,80.9025564556,148.296717194,108.21889623
2020-05-21,102.195705893,91.0935557632,104.015035555,90.231039275,97.7454548505,75.8809974583,86.0513569829,80.4183627842,148.36211582,109.744139191
2020-05-22,102.18167865,91.2878100816,104.101688112,90.4412810796,97.3026937945,75.8014363395,86.0112764412,79.7575991125,148.6562474,110.214887288
2020-05-25,102.001707487,91.1609490873,104.148809054,89.8407844308,97.4034273832,75.2625599404,85.8298592121,79.0970476999,149.917913246,112.447609738
2020-05-26,101.711392806,90.8481737477,103.106267569,90.5117436311,98.3200771595,75.1755872248,85.5884256111,79.5370196737,148.398171338,111.181600644
2020-05-27,102.236020353,90.8313854009,103.971016744,89.3607519191,98.7063622005,75.4583195605,85.7247136142,80.164423981,149.297641727,111.945425273
2020-05-28,102.609328845,91.4249750516,104.506435945,89.2872463297,98.7185277482,75.6466329464,85.8637060689,80.5836883137,149.565473968,111.798643396
